ARP_Req_Count,ARP_Rep_Count,ARP_Ratio,ARP_Rate,ARP_Avg_IAT,Max_MAC_Freq,Unique_IPs,Label
56,2,0.03571428571428571,58.0,0.010782563895509955,58,59,1
0,0,0.0,0.0,0.0,0,0,0
159,2,0.012578616352201259,161.0,0.006023432314395905,161,162,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
6,12,2.0,18.0,0.043429991778205425,12,3,1
0,0,0.0,0.0,0.0,0,0,0
1,3,3.0,4.0,0.06557369232177734,3,3,1
0,0,0.0,0.0,0.0,0,0,0
242,2,0.008264462809917356,244.0,0.004047888296621817,244,245,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
205,2,0.00975609756097561,207.0,0.004815083105587265,207,208,1
6,13,2.1666666666666665,19.0,0.048640675014919706,13,3,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
6,13,2.1666666666666665,19.0,0.04529343711005317,13,3,1
0,0,0.0,0.0,0.0,0,0,0
166,2,0.012048192771084338,168.0,0.005941515197297056,168,169,1
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.041456406766718086,15,3,1
6,13,2.1666666666666665,19.0,0.04647899998558892,13,3,1
1,3,3.0,4.0,0.09200572967529297,3,4,1
250,2,0.008,252.0,0.0039558638614487366,252,253,1
0,0,0.0,0.0,0.0,0,0,0
11,2,0.18181818181818182,13.0,0.014698763688405355,13,14,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
159,2,0.012578616352201259,161.0,0.006186605989933014,161,162,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.04341966765267508,15,3,1
0,0,0.0,0.0,0.0,0,0,0
3,3,1.0,6.0,0.08756799697875976,5,6,1
0,2,2.0,2.0,0.0,2,2,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.04219922152432529,15,3,1
7,14,2.0,21.0,0.04339629411697388,14,3,1
170,2,0.011764705882352941,172.0,0.005795509494536105,172,173,1
0,0,0.0,0.0,0.0,0,0,0
67,2,0.029850746268656716,69.0,0.010831850416520062,69,70,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
130,2,0.015384615384615385,132.0,0.007584404399376789,132,133,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
1,3,3.0,4.0,0.008719682693481445,3,3,1
119,2,0.01680672268907563,121.0,0.008264640967051188,121,122,1
0,0,0.0,0.0,0.0,0,0,0
150,2,0.013333333333333334,152.0,0.006466933433583241,152,153,1
0,0,0.0,0.0,0.0,0,0,0
250,2,0.008,252.0,0.003964258855082599,252,253,1
0,2,2.0,2.0,0.0,2,2,1
6,13,2.1666666666666665,19.0,0.04910372363196479,13,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
128,2,0.015625,130.0,0.007726310759551765,130,131,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
41,3,0.07317073170731707,44.0,0.02115153157433798,43,44,1
7,14,2.0,21.0,0.04344065189361572,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.043293183500116524,15,3,1
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.04120930381443189,16,3,1
7,14,2.0,21.0,0.047202003002166745,14,3,1
137,2,0.014598540145985401,139.0,0.00719170293946197,139,140,1
35,2,0.05714285714285714,37.0,0.017370892895592585,37,38,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04381250143051148,14,3,1
82,2,0.024390243902439025,84.0,0.010795601879257754,84,85,1
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.04093535379929976,15,3,1
191,2,0.010471204188481676,193.0,0.005117359260718028,193,194,1
0,2,2.0,2.0,0.0,2,2,1
248,2,0.008064516129032258,250.0,0.003968172762767378,250,251,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
114,2,0.017543859649122806,116.0,0.008540076794831649,116,117,1
7,15,2.142857142857143,22.0,0.04723090217227027,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.043215250968933104,14,3,1
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.04275500256082286,16,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.04238836331800981,15,3,1
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.03910147625467052,16,3,1
33,2,0.06060606060606061,35.0,0.015241503715515137,35,36,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04261425733566284,14,3,1
0,0,0.0,0.0,0.0,0,0,0
223,2,0.008968609865470852,225.0,0.004444630018302372,225,226,1
161,2,0.012422360248447204,163.0,0.005933702727894724,163,164,1
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.041577668417067754,15,3,1
7,15,2.142857142857143,22.0,0.045548904509771435,15,3,1
7,13,1.8571428571428572,20.0,0.043001839989110044,13,3,1
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
9,3,0.3333333333333333,12.0,0.08756891163912686,11,12,1
7,14,2.0,21.0,0.04536910057067871,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
174,2,0.011494252873563218,176.0,0.005486109597342355,176,177,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.04322371028718494,15,3,1
234,2,0.008547008547008548,236.0,0.0042265019518263796,236,237,1
8,14,1.75,22.0,0.0384758540562221,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,13,1.8571428571428572,20.0,0.045260956412867495,13,3,1
0,0,0.0,0.0,0.0,0,0,0
185,2,0.010810810810810811,187.0,0.0053666125061691446,187,188,1
86,3,0.03488372093023256,89.0,0.010825761339881203,88,89,1
0,0,0.0,0.0,0.0,0,0,0
113,2,0.017699115044247787,115.0,0.008605580580861945,115,116,1
7,14,2.0,21.0,0.048414301872253415,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,8.893013000488281e-05,2,2,1
0,0,0.0,0.0,0.0,0,0,0
6,13,2.1666666666666665,19.0,0.046709934870402016,13,3,1
0,0,0.0,0.0,0.0,0,0,0
8,2,0.25,10.0,0.06468322541978624,10,11,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
111,2,0.018018018018018018,113.0,0.00884767941066197,113,114,1
144,2,0.013888888888888888,146.0,0.006792469682364628,146,147,1
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
54,2,0.037037037037037035,56.0,0.01625187180259011,56,57,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.04590409142630441,15,3,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04254145622253418,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
1,3,3.0,4.0,0.13608733812967935,3,4,1
166,2,0.012048192771084338,168.0,0.005773562871053547,168,169,1
60,2,0.03333333333333333,62.0,0.010987195812287878,62,63,1
0,0,0.0,0.0,0.0,0,0,0
1,1,1.0,2.0,0.0001399517059326172,1,2,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04259204864501953,14,3,1
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.0432372201572765,15,3,1
8,16,2.0,24.0,0.042960343153580376,16,3,1
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
171,2,0.011695906432748537,173.0,0.005767965039541555,173,174,1
0,0,0.0,0.0,0.0,0,0,0
186,2,0.010752688172043012,188.0,0.0053026255439309515,188,189,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
181,4,0.022099447513812154,185.0,0.005382548207822053,183,182,1
246,2,0.008130081300813009,248.0,0.004035165918018171,248,249,1
7,14,2.0,21.0,0.044558155536651614,14,3,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04822870492935181,14,3,1
1,1,1.0,2.0,3.790855407714844e-05,1,2,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.0422696726662772,15,3,1
8,15,1.875,23.0,0.040341095490889115,15,3,1
0,0,0.0,0.0,0.0,0,0,0
1,2,2.0,3.0,0.021934032440185547,2,3,1
6,13,2.1666666666666665,19.0,0.04694578382703993,13,3,1
0,0,0.0,0.0,0.0,0,0,0
169,2,0.011834319526627219,171.0,0.005570658515481388,171,172,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
6,13,2.1666666666666665,19.0,0.05111438698238797,13,3,1
158,2,0.012658227848101266,160.0,0.006266791865510761,160,161,1
0,0,0.0,0.0,0.0,0,0,0
190,2,0.010526315789473684,192.0,0.005194147219832655,192,193,1
0,0,0.0,0.0,0.0,0,0,0
13,2,0.15384615384615385,15.0,0.0695617709841047,15,16,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,13,1.8571428571428572,20.0,0.04441478377894351,13,3,1
42,2,0.047619047619047616,44.0,0.010675818421119867,44,45,1
0,0,0.0,0.0,0.0,0,0,0
139,2,0.014388489208633094,141.0,0.007091515404837472,141,142,1
12,2,0.16666666666666666,14.0,0.013101467719444862,14,15,1
36,3,0.08333333333333333,39.0,0.024543423401682002,38,39,1
0,0,0.0,0.0,0.0,0,0,0
75,2,0.02666666666666667,77.0,0.010532510908026444,77,78,1
1,3,3.0,4.0,0.1634213924407959,3,3,1
0,2,2.0,2.0,0.0,2,2,1
8,16,2.0,24.0,0.043144391930621605,16,3,1
7,13,1.8571428571428572,20.0,0.04523462998239618,13,3,1
7,15,2.142857142857143,22.0,0.04670475778125581,15,3,1
7,14,2.0,21.0,0.04419749975204468,14,3,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
225,2,0.008888888888888889,227.0,0.004385862730245675,227,228,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
62,3,0.04838709677419355,65.0,0.01226000115275383,64,65,1
179,2,0.0111731843575419,181.0,0.00553428332010905,181,182,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.043413543701171876,14,3,1
0,0,0.0,0.0,0.0,0,0,0
104,2,0.019230769230769232,106.0,0.009404239200410388,106,107,1
0,0,0.0,0.0,0.0,0,0,0
21,2,0.09523809523809523,23.0,0.012148683721368963,23,24,1
36,3,0.08333333333333333,39.0,0.02128816278357255,38,38,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.046444904804229734,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
187,2,0.0106951871657754,189.0,0.00512263242234575,189,190,1
7,14,2.0,21.0,0.04379340410232544,14,3,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
7,14,2.0,21.0,0.048418855667114256,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
102,2,0.0196078431372549,104.0,0.00932163173712573,104,105,1
0,0,0.0,0.0,0.0,0,0,0
124,2,0.016129032258064516,126.0,0.007928720474243164,126,127,1
0,0,0.0,0.0,0.0,0,0,0
6,4,0.6666666666666666,10.0,0.04976534843444824,8,8,1
153,3,0.0196078431372549,156.0,0.006195986655450636,154,155,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
129,2,0.015503875968992248,131.0,0.007645938946650579,131,132,1
7,14,2.0,21.0,0.041788148880004886,14,3,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04878760576248169,14,3,1
33,2,0.06060606060606061,35.0,0.010352583492503446,35,36,1
0,0,0.0,0.0,0.0,0,0,0
7,13,1.8571428571428572,20.0,0.04625353060270611,13,3,1
0,0,0.0,0.0,0.0,0,0,0
11,3,0.2727272727272727,14.0,0.0647279299222506,13,14,1
0,0,0.0,0.0,0.0,0,0,0
250,3,0.012,253.0,0.003933427825806633,252,252,1
0,0,0.0,0.0,0.0,0,0,0
8,14,1.75,22.0,0.03614028294881185,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
41,2,0.04878048780487805,43.0,0.010751167933146158,43,44,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
92,2,0.021739130434782608,94.0,0.010588976644700574,94,95,1
245,2,0.00816326530612245,247.0,0.00403558917161895,247,248,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
49,2,0.04081632653061224,51.0,0.012768259048461914,51,52,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
212,3,0.014150943396226415,215.0,0.00463792542430842,214,214,1
0,0,0.0,0.0,0.0,0,0,0
102,2,0.0196078431372549,104.0,0.009319932715406695,104,105,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.04379490443638393,15,3,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.046981990337371826,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.04321413948422387,15,3,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04320704936981201,13,3,1
7,13,1.8571428571428572,20.0,0.04591546560588636,13,3,1
8,15,1.875,23.0,0.04198787429115989,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04468485116958618,14,3,1
0,0,0.0,0.0,0.0,0,0,0
4,3,0.75,7.0,0.14617518583933511,6,7,1
7,14,2.0,21.0,0.04279965162277222,14,3,1
0,0,0.0,0.0,0.0,0,0,0
78,2,0.02564102564102564,80.0,0.010852937456927721,80,81,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.04156539751135785,16,3,1
0,0,0.0,0.0,0.0,0,0,0
6,13,2.1666666666666665,19.0,0.050466709666781955,13,3,1
206,1,0.0048543689320388345,207.0,0.0048206164998915585,206,207,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04177769422531128,14,3,1
7,15,2.142857142857143,22.0,0.04359576815650577,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
78,3,0.038461538461538464,81.0,0.010813751816749572,80,81,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,13,1.8571428571428572,20.0,0.04656057608755011,13,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
188,2,0.010638297872340425,190.0,0.005237513749057023,190,191,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
193,3,0.015544041450777202,196.0,0.005069697208893604,195,195,1
1,1,1.0,2.0,2.4080276489257812e-05,1,2,0
7,15,2.142857142857143,22.0,0.045347951707385835,15,3,1
0,0,0.0,0.0,0.0,0,0,0
248,2,0.008064516129032258,250.0,0.003981839222122866,250,251,1
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.041233518849248474,16,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
1,0,0.0,1.0,0.0,1,2,0
16,3,0.1875,19.0,0.02136071523030599,18,19,1
7,15,2.142857142857143,22.0,0.04475351742335728,15,3,1
141,2,0.014184397163120567,143.0,0.006993429761537364,143,144,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04621154069900513,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
66,2,0.030303030303030304,68.0,0.010447566188983064,68,69,1
0,0,0.0,0.0,0.0,0,0,0
56,3,0.05357142857142857,59.0,0.012400672353547195,58,59,1
220,2,0.00909090909090909,222.0,0.004459235463207124,222,223,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
44,2,0.045454545454545456,46.0,0.021842198901706272,46,47,1
61,2,0.03278688524590164,63.0,0.010320175078607375,63,64,1
0,0,0.0,0.0,0.0,0,0,0
1,3,3.0,4.0,0.27035999298095703,3,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
170,2,0.011764705882352941,172.0,0.005789636868482445,172,173,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
212,3,0.014150943396226415,215.0,0.004634537429453057,214,214,1
8,15,1.875,23.0,0.042194182222539726,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
116,2,0.017241379310344827,118.0,0.008479297670543704,118,119,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.03966130993582986,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04479299783706665,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
246,2,0.008130081300813009,248.0,0.003965687655244279,248,249,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
173,2,0.011560693641618497,175.0,0.005514217519212043,175,176,1
0,0,0.0,0.0,0.0,0,0,0
166,2,0.012048192771084338,168.0,0.005945137160980773,168,169,1
121,2,0.01652892561983471,123.0,0.00812627839260414,123,124,1
0,0,0.0,0.0,0.0,0,0,0
5,3,0.6,8.0,0.12124214853559222,7,7,1
4,7,1.75,11.0,0.039197897911071776,7,3,1
0,0,0.0,0.0,0.0,0,0,0
109,2,0.01834862385321101,111.0,0.008729891343550249,111,112,1
20,2,0.1,22.0,0.02671685672941662,22,23,1
51,2,0.0392156862745098,53.0,0.01102750117962177,53,54,1
26,2,0.07692307692307693,28.0,0.009506781895955404,28,29,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.042185497283935544,14,3,1
0,0,0.0,0.0,0.0,0,0,0
66,2,0.030303030303030304,68.0,0.013770818710327148,68,69,1
8,16,2.0,24.0,0.04067169065060823,16,3,1
249,2,0.008032128514056224,251.0,0.003968744277954101,251,252,1
0,0,0.0,0.0,0.0,0,0,0
1,3,3.0,4.0,0.18640931447347006,3,3,1
8,15,1.875,23.0,0.042364857413552025,15,3,1
0,0,0.0,0.0,0.0,0,0,0
4,7,1.75,11.0,0.046835899353027344,7,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
6,12,2.0,18.0,0.04376394608441521,12,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
211,2,0.009478672985781991,213.0,0.004680806735776506,213,214,1
118,2,0.01694915254237288,120.0,0.008278303787487895,120,121,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.044450891017913816,14,3,1
191,2,0.010471204188481676,193.0,0.005102958530187607,193,194,1
231,2,0.008658008658008658,233.0,0.004198784458226171,233,234,1
238,2,0.008403361344537815,240.0,0.004127958329651645,240,241,1
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.042045365680347786,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,3,0.375,11.0,0.03840060234069824,10,11,1
0,2,2.0,2.0,0.0,2,2,1
7,13,1.8571428571428572,20.0,0.04504069529081646,13,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.04169116849484651,16,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.044982302188873294,14,3,1
7,14,2.0,21.0,0.047657346725463866,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.044181656837463376,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
3,3,1.0,6.0,0.09012460708618164,5,6,1
8,15,1.875,23.0,0.040198315273631706,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
221,2,0.00904977375565611,223.0,0.004345950779614148,223,224,1
96,2,0.020833333333333332,98.0,0.01014430006754767,98,99,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.043018007278442384,14,3,1
7,14,2.0,21.0,0.04399420022964477,14,3,1
4,9,2.25,13.0,0.04659090439478556,9,3,1
147,2,0.013605442176870748,149.0,0.0066767512141047295,149,150,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
245,2,0.00816326530612245,247.0,0.003985317741952292,247,248,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
6,13,2.1666666666666665,19.0,0.049348447057935924,13,3,1
7,15,2.142857142857143,22.0,0.04438252676100958,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.04313626496688179,16,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
204,2,0.00980392156862745,206.0,0.004856814407720798,206,207,1
7,13,1.8571428571428572,20.0,0.0448403609426398,13,3,1
149,3,0.020134228187919462,152.0,0.0065129940083484775,151,151,1
0,0,0.0,0.0,0.0,0,0,0
117,2,0.017094017094017096,119.0,0.008171059317507987,119,120,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.043762147426605225,14,3,1
23,2,0.08695652173913043,25.0,0.04016487797101339,25,26,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04379589557647705,14,3,1
7,14,2.0,21.0,0.04341169595718384,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
